topic_id	initial_request	topic_desc	clarification_need	facet_id	facet_desc	question_id	question	answer
90	tell me about mgb	Find information on the MGB sports car.	4	F1032	Find information about the MGB sports car.	Q00972	are you looking for pictures of the mgb	yes and information
90	tell me about mgb	Find information on the MGB sports car.	4	F1032	Find information about the MGB sports car.	Q01127	are you looking for what mgb stands for	yes
90	tell me about mgb	Find information on the MGB sports car.	4	F1032	Find information about the MGB sports car.	Q01166	are you looking to purchase an mgb	maybe i want more information about the mgb sports car
90	tell me about mgb	Find information on the MGB sports car.	4	F1032	Find information about the MGB sports car.	Q01365	are you trying to find online reviews of mgb	yes and other information on the mgb sports car
90	tell me about mgb	Find information on the MGB sports car.	4	F1032	Find information about the MGB sports car.	Q00001		
90	tell me about mgb	Find information on the MGB sports car.	4	F1033	Find sites for MGB car owners and enthusiasts.	Q00164	are you interested in buying or selling an mgb	no i am looking for sites for mgb car owners and enthusiasts
90	tell me about mgb	Find information on the MGB sports car.	4	F1033	Find sites for MGB car owners and enthusiasts.	Q01696	do you need the history of the mgb	no i am looking for sites for fans of them
90	tell me about mgb	Find information on the MGB sports car.	4	F1033	Find sites for MGB car owners and enthusiasts.	Q00943	are you looking for mini gastric bypass surgery	no im looking for mgb car fan pages
90	tell me about mgb	Find information on the MGB sports car.	4	F1033	Find sites for MGB car owners and enthusiasts.	Q00439	are you interested in the gt or the roadster	yes but i want forums for sharing
90	tell me about mgb	Find information on the MGB sports car.	4	F1033	Find sites for MGB car owners and enthusiasts.	Q00867	are you looking for how to use mgb	i am looking for mgb sites not necessarily how to use
90	tell me about mgb	Find information on the MGB sports car.	4	F1033	Find sites for MGB car owners and enthusiasts.	Q00948	are you looking for more information about mgb	no i am looking for sits on mgb car owners and enthusiasts not more information about it
90	tell me about mgb	Find information on the MGB sports car.	4	F1033	Find sites for MGB car owners and enthusiasts.	Q00964	are you looking for parts for the mgb	no
90	tell me about mgb	Find information on the MGB sports car.	4	F1033	Find sites for MGB car owners and enthusiasts.	Q00972	are you looking for pictures of the mgb	no i am just looking for other people with common interests
90	tell me about mgb	Find information on the MGB sports car.	4	F1033	Find sites for MGB car owners and enthusiasts.	Q01127	are you looking for what mgb stands for	no
90	tell me about mgb	Find information on the MGB sports car.	4	F1033	Find sites for MGB car owners and enthusiasts.	Q01166	are you looking to purchase an mgb	i already own one
90	tell me about mgb	Find information on the MGB sports car.	4	F1033	Find sites for MGB car owners and enthusiasts.	Q01365	are you trying to find online reviews of mgb	no iam looking for a list if sites for mgb car owners and enthusiasts
90	tell me about mgb	Find information on the MGB sports car.	4	F1033	Find sites for MGB car owners and enthusiasts.	Q00001		
90	tell me about mgb	Find information on the MGB sports car.	4	F1034	Find information on mini gastric bypass surgery.	Q00164	are you interested in buying or selling an mgb	no
90	tell me about mgb	Find information on the MGB sports car.	4	F1034	Find information on mini gastric bypass surgery.	Q01696	do you need the history of the mgb	no i need to read about mini gastric bypass surgery
90	tell me about mgb	Find information on the MGB sports car.	4	F1034	Find information on mini gastric bypass surgery.	Q00943	are you looking for mini gastric bypass surgery	yes
90	tell me about mgb	Find information on the MGB sports car.	4	F1034	Find information on mini gastric bypass surgery.	Q00439	are you interested in the gt or the roadster	no
90	tell me about mgb	Find information on the MGB sports car.	4	F1034	Find information on mini gastric bypass surgery.	Q00867	are you looking for how to use mgb	no i need information on mini gastric bypass surgery
90	tell me about mgb	Find information on the MGB sports car.	4	F1034	Find information on mini gastric bypass surgery.	Q00948	are you looking for more information about mgb	yes
90	tell me about mgb	Find information on the MGB sports car.	4	F1034	Find information on mini gastric bypass surgery.	Q00964	are you looking for parts for the mgb	no i need to know about mini gastric bypass surgery
90	tell me about mgb	Find information on the MGB sports car.	4	F1034	Find information on mini gastric bypass surgery.	Q00972	are you looking for pictures of the mgb	no im looking for q and a website about gastric bypass surgery
90	tell me about mgb	Find information on the MGB sports car.	4	F1034	Find information on mini gastric bypass surgery.	Q01127	are you looking for what mgb stands for	no i am looking for facts about mini gastric bypass surgery
90	tell me about mgb	Find information on the MGB sports car.	4	F1034	Find information on mini gastric bypass surgery.	Q01166	are you looking to purchase an mgb	no
90	tell me about mgb	Find information on the MGB sports car.	4	F1034	Find information on mini gastric bypass surgery.	Q01365	are you trying to find online reviews of mgb	no
90	tell me about mgb	Find information on the MGB sports car.	4	F1034	Find information on mini gastric bypass surgery.	Q00001		
93	Information about raffles	Find the homepage of Raffles Hotel in Singapore.	4	F1043	Find the homepage of Raffles Hotel in Singapore.	Q00128	are you interested in aj raffles	no i would like the homepage of raffles hotel in singapore
